condition,use_bias,bias_strength,bias_mode,filename,path,contour_type,true_contour_quadrant,predicted_quadrant,matches_true_quadrant,contrast,position,jitter,stimulus_id,analysis_layer,score_channel_mode,use_abs_activation,classification_quadrants,mean_activation_TL,mean_activation_TR,mean_activation_BL,mean_activation_BR,highest_compared_quadrant_activation,true_quadrant_activation,activation_difference_BL_minus_TR
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J000_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J000_000.png,straight,TR,TR,1,NA,0,0,0,h1_exc,all_channels,True,BL+TR,2.581723213195801,2.6191811561584473,2.6147687435150146,2.5813968181610107,2.6191811561584473,2.6191811561584473,-0.004412412643432617
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J000_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J000_001.png,straight,TR,TR,1,NA,0,0,1,h1_exc,all_channels,True,BL+TR,2.5393195152282715,2.6354169845581055,2.596158027648926,2.6241464614868164,2.6354169845581055,2.6354169845581055,-0.03925895690917969
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J000_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J000_002.png,straight,TR,BL,0,NA,0,0,2,h1_exc,all_channels,True,BL+TR,2.5648698806762695,2.631246566772461,2.6737987995147705,2.499589204788208,2.6737987995147705,2.631246566772461,0.04255223274230957
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J000_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J000_003.png,straight,TR,BL,0,NA,0,0,3,h1_exc,all_channels,True,BL+TR,2.686440944671631,2.5628764629364014,2.668865919113159,2.48640775680542,2.668865919113159,2.5628764629364014,0.10598945617675781
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J000_004.png,straight,TR,BL,0,NA,0,0,4,h1_exc,all_channels,True,BL+TR,2.6015939712524414,2.616602659225464,2.68534779548645,2.484259605407715,2.68534779548645,2.616602659225464,0.06874513626098633
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J000_005.png,straight,TR,BL,0,NA,0,0,5,h1_exc,all_channels,True,BL+TR,2.5619242191314697,2.6216890811920166,2.6493215560913086,2.5823001861572266,2.6493215560913086,2.6216890811920166,0.027632474899291992
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J010_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_000.png,straight,BL,BL,1,NA,0,10,0,h1_exc,all_channels,True,BL+TR,2.6801598072052,2.416703939437866,2.830570936203003,2.4514174461364746,2.830570936203003,2.830570936203003,0.4138669967651367
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J010_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_001.png,straight,BL,BL,1,NA,0,10,1,h1_exc,all_channels,True,BL+TR,2.6713902950286865,2.4010188579559326,2.82515287399292,2.4780588150024414,2.82515287399292,2.82515287399292,0.4241340160369873
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J010_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_002.png,straight,BL,BL,1,NA,0,10,2,h1_exc,all_channels,True,BL+TR,2.6623950004577637,2.3792407512664795,2.8270342350006104,2.565753936767578,2.8270342350006104,2.8270342350006104,0.44779348373413086
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J010_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_003.png,straight,BL,BL,1,NA,0,10,3,h1_exc,all_channels,True,BL+TR,2.6580986976623535,2.389838457107544,2.8165090084075928,2.544952392578125,2.8165090084075928,2.8165090084075928,0.42667055130004883
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J010_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_004.png,straight,BL,BL,1,NA,0,10,4,h1_exc,all_channels,True,BL+TR,2.6696574687957764,2.47225022315979,2.767975330352783,2.4657976627349854,2.767975330352783,2.767975330352783,0.29572510719299316
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J010_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_005.png,straight,BL,BL,1,NA,0,10,5,h1_exc,all_channels,True,BL+TR,2.6815590858459473,2.4682044982910156,2.7663686275482178,2.502321481704712,2.7663686275482178,2.7663686275482178,0.29816412925720215
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J010_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_000.png,straight,TR,BL,0,NA,0,10,0,h1_exc,all_channels,True,BL+TR,2.5894060134887695,2.6031174659729004,2.623544454574585,2.5892183780670166,2.623544454574585,2.6031174659729004,0.02042698860168457
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J010_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_001.png,straight,TR,TR,1,NA,0,10,1,h1_exc,all_channels,True,BL+TR,2.5491909980773926,2.6096858978271484,2.6088132858276367,2.636690855026245,2.6096858978271484,2.6096858978271484,-0.0008726119995117188
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J010_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_002.png,straight,TR,BL,0,NA,0,10,2,h1_exc,all_channels,True,BL+TR,2.582460880279541,2.5834240913391113,2.6983580589294434,2.512578010559082,2.6983580589294434,2.5834240913391113,0.11493396759033203
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J010_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_003.png,straight,TR,BL,0,NA,0,10,3,h1_exc,all_channels,True,BL+TR,2.697658061981201,2.539250135421753,2.680040121078491,2.4924192428588867,2.680040121078491,2.539250135421753,0.14078998565673828
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J010_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_004.png,straight,TR,BL,0,NA,0,10,4,h1_exc,all_channels,True,BL+TR,2.6301188468933105,2.5501489639282227,2.720266580581665,2.500211477279663,2.720266580581665,2.5501489639282227,0.17011761665344238
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J010_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_005.png,straight,TR,BL,0,NA,0,10,5,h1_exc,all_channels,True,BL+TR,2.567298650741577,2.606990098953247,2.657599449157715,2.5878729820251465,2.657599449157715,2.606990098953247,0.05060935020446777
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J020_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_000.png,straight,BL,BL,1,NA,0,20,0,h1_exc,all_channels,True,BL+TR,2.6862802505493164,2.418653964996338,2.8196277618408203,2.453848361968994,2.8196277618408203,2.8196277618408203,0.4009737968444824
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J020_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_001.png,straight,BL,BL,1,NA,0,20,1,h1_exc,all_channels,True,BL+TR,2.682654857635498,2.4069390296936035,2.810223340988159,2.4850621223449707,2.810223340988159,2.810223340988159,0.40328431129455566
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J020_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_002.png,straight,BL,BL,1,NA,0,20,2,h1_exc,all_channels,True,BL+TR,2.6582014560699463,2.3772153854370117,2.829572916030884,2.562248706817627,2.829572916030884,2.829572916030884,0.45235753059387207
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J020_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_003.png,straight,BL,BL,1,NA,0,20,3,h1_exc,all_channels,True,BL+TR,2.655721664428711,2.389411687850952,2.8182220458984375,2.54463267326355,2.8182220458984375,2.8182220458984375,0.42881035804748535
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J020_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_004.png,straight,BL,BL,1,NA,0,20,4,h1_exc,all_channels,True,BL+TR,2.6720869541168213,2.472917318344116,2.7617383003234863,2.465932607650757,2.7617383003234863,2.7617383003234863,0.2888209819793701
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J020_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_005.png,straight,BL,BL,1,NA,0,20,5,h1_exc,all_channels,True,BL+TR,2.6928985118865967,2.474904775619507,2.74326753616333,2.5099167823791504,2.74326753616333,2.74326753616333,0.26836276054382324
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J020_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_000.png,straight,TR,BL,0,NA,0,20,0,h1_exc,all_channels,True,BL+TR,2.6086580753326416,2.5510778427124023,2.641829490661621,2.6043198108673096,2.641829490661621,2.5510778427124023,0.09075164794921875
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J020_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_001.png,straight,TR,BL,0,NA,0,20,1,h1_exc,all_channels,True,BL+TR,2.5655384063720703,2.5506808757781982,2.6299076080322266,2.6563024520874023,2.6299076080322266,2.5506808757781982,0.07922673225402832
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J020_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_002.png,straight,TR,BL,0,NA,0,20,2,h1_exc,all_channels,True,BL+TR,2.5750391483306885,2.6025965213775635,2.6888608932495117,2.506309747695923,2.6888608932495117,2.6025965213775635,0.08626437187194824
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J020_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_003.png,straight,TR,BL,0,NA,0,20,3,h1_exc,all_channels,True,BL+TR,2.6993558406829834,2.5334856510162354,2.6810567378997803,2.4933815002441406,2.6810567378997803,2.5334856510162354,0.14757108688354492
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J020_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_004.png,straight,TR,BL,0,NA,0,20,4,h1_exc,all_channels,True,BL+TR,2.627408266067505,2.557002067565918,2.7183549404144287,2.4991989135742188,2.7183549404144287,2.557002067565918,0.16135287284851074
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J020_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_005.png,straight,TR,BL,0,NA,0,20,5,h1_exc,all_channels,True,BL+TR,2.576453447341919,2.5812113285064697,2.6700944900512695,2.5958523750305176,2.6700944900512695,2.5812113285064697,0.0888831615447998
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J030_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_000.png,straight,BL,BL,1,NA,0,30,0,h1_exc,all_channels,True,BL+TR,2.6927411556243896,2.419990301132202,2.81074857711792,2.4556477069854736,2.81074857711792,2.81074857711792,0.3907582759857178
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J030_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_001.png,straight,BL,BL,1,NA,0,30,1,h1_exc,all_channels,True,BL+TR,2.7014076709747314,2.41353702545166,2.77382230758667,2.4948208332061768,2.77382230758667,2.77382230758667,0.36028528213500977
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J030_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_002.png,straight,BL,BL,1,NA,0,30,2,h1_exc,all_channels,True,BL+TR,2.6632401943206787,2.3799021244049072,2.8274292945861816,2.5678677558898926,2.8274292945861816,2.8274292945861816,0.4475271701812744
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J030_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_003.png,straight,BL,BL,1,NA,0,30,3,h1_exc,all_channels,True,BL+TR,2.6608493328094482,2.390540599822998,2.808884620666504,2.5473527908325195,2.808884620666504,2.808884620666504,0.41834402084350586
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J030_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_004.png,straight,BL,BL,1,NA,0,30,4,h1_exc,all_channels,True,BL+TR,2.681096076965332,2.480509042739868,2.7457938194274902,2.4709112644195557,2.7457938194274902,2.7457938194274902,0.26528477668762207
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J030_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_005.png,straight,BL,BL,1,NA,0,30,5,h1_exc,all_channels,True,BL+TR,2.6969776153564453,2.4774301052093506,2.733799934387207,2.514171838760376,2.733799934387207,2.733799934387207,0.25636982917785645
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J030_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_000.png,straight,TR,BL,0,NA,0,30,0,h1_exc,all_channels,True,BL+TR,2.615309953689575,2.521066188812256,2.649369239807129,2.6130781173706055,2.649369239807129,2.521066188812256,0.12830305099487305
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J030_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_001.png,straight,TR,BL,0,NA,0,30,1,h1_exc,all_channels,True,BL+TR,2.571851968765259,2.5211825370788574,2.6378936767578125,2.6641838550567627,2.6378936767578125,2.5211825370788574,0.11671113967895508
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J030_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_002.png,straight,TR,BL,0,NA,0,30,2,h1_exc,all_channels,True,BL+TR,2.588029623031616,2.5643258094787598,2.7070372104644775,2.5155959129333496,2.7070372104644775,2.5643258094787598,0.14271140098571777
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J030_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_003.png,straight,TR,BL,0,NA,0,30,3,h1_exc,all_channels,True,BL+TR,2.7112655639648438,2.5049855709075928,2.6933441162109375,2.498375177383423,2.6933441162109375,2.5049855709075928,0.18835854530334473
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J030_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_004.png,straight,TR,BL,0,NA,0,30,4,h1_exc,all_channels,True,BL+TR,2.633634328842163,2.54083251953125,2.7259678840637207,2.503032684326172,2.7259678840637207,2.54083251953125,0.1851353645324707
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J030_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_005.png,straight,TR,BL,0,NA,0,30,5,h1_exc,all_channels,True,BL+TR,2.5776538848876953,2.5783193111419678,2.6736457347869873,2.5964295864105225,2.6736457347869873,2.5783193111419678,0.09532642364501953
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J040_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_000.png,straight,BL,BL,1,NA,0,40,0,h1_exc,all_channels,True,BL+TR,2.6858487129211426,2.4178378582000732,2.8193106651306152,2.4536097049713135,2.8193106651306152,2.8193106651306152,0.401472806930542
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J040_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_001.png,straight,BL,BL,1,NA,0,40,1,h1_exc,all_channels,True,BL+TR,2.7075626850128174,2.41827130317688,2.7651097774505615,2.4985764026641846,2.7651097774505615,2.7651097774505615,0.34683847427368164
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J040_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_002.png,straight,BL,BL,1,NA,0,40,2,h1_exc,all_channels,True,BL+TR,2.669768810272217,2.3821756839752197,2.8074076175689697,2.5735714435577393,2.8074076175689697,2.8074076175689697,0.42523193359375
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J040_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_003.png,straight,BL,BL,1,NA,0,40,3,h1_exc,all_channels,True,BL+TR,2.672882556915283,2.3940863609313965,2.776695489883423,2.5547471046447754,2.776695489883423,2.776695489883423,0.38260912895202637
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J040_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_004.png,straight,BL,BL,1,NA,0,40,4,h1_exc,all_channels,True,BL+TR,2.6954777240753174,2.4874136447906494,2.708193063735962,2.4744818210601807,2.708193063735962,2.708193063735962,0.2207794189453125
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J040_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_005.png,straight,BL,BL,1,NA,0,40,5,h1_exc,all_channels,True,BL+TR,2.69838809967041,2.4778807163238525,2.7298226356506348,2.514303684234619,2.7298226356506348,2.7298226356506348,0.2519419193267822
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J040_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_000.png,straight,TR,BL,0,NA,0,40,0,h1_exc,all_channels,True,BL+TR,2.6116442680358887,2.533761501312256,2.647125720977783,2.6101737022399902,2.647125720977783,2.533761501312256,0.11336421966552734
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J040_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_001.png,straight,TR,BL,0,NA,0,40,1,h1_exc,all_channels,True,BL+TR,2.570744037628174,2.5267107486724854,2.6382737159729004,2.662116527557373,2.6382737159729004,2.5267107486724854,0.11156296730041504
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J040_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_002.png,straight,TR,BL,0,NA,0,40,2,h1_exc,all_channels,True,BL+TR,2.5930521488189697,2.5506064891815186,2.712615489959717,2.519556999206543,2.712615489959717,2.5506064891815186,0.16200900077819824
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J040_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_003.png,straight,TR,BL,0,NA,0,40,3,h1_exc,all_channels,True,BL+TR,2.7160139083862305,2.4817023277282715,2.700592041015625,2.5009384155273438,2.700592041015625,2.4817023277282715,0.21888971328735352
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J040_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_004.png,straight,TR,BL,0,NA,0,40,4,h1_exc,all_channels,True,BL+TR,2.6503818035125732,2.473062515258789,2.7500669956207275,2.515585422515869,2.7500669956207275,2.473062515258789,0.2770044803619385
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J040_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_005.png,straight,TR,BL,0,NA,0,40,5,h1_exc,all_channels,True,BL+TR,2.5772221088409424,2.578720808029175,2.6724133491516113,2.5968017578125,2.6724133491516113,2.578720808029175,0.09369254112243652
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J050_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_000.png,straight,BL,BL,1,NA,0,50,0,h1_exc,all_channels,True,BL+TR,2.698380947113037,2.4217991828918457,2.7963767051696777,2.4580020904541016,2.7963767051696777,2.7963767051696777,0.37457752227783203
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J050_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_001.png,straight,BL,BL,1,NA,0,50,1,h1_exc,all_channels,True,BL+TR,2.6971075534820557,2.413740634918213,2.786466121673584,2.4910974502563477,2.786466121673584,2.786466121673584,0.3727254867553711
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J050_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_002.png,straight,BL,BL,1,NA,0,50,2,h1_exc,all_channels,True,BL+TR,2.6856026649475098,2.386173725128174,2.767601728439331,2.5848374366760254,2.767601728439331,2.767601728439331,0.3814280033111572
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J050_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_003.png,straight,BL,BL,1,NA,0,50,3,h1_exc,all_channels,True,BL+TR,2.6658945083618164,2.392616033554077,2.7939469814300537,2.55411434173584,2.7939469814300537,2.7939469814300537,0.40133094787597656
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J050_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_004.png,straight,BL,BL,1,NA,0,50,4,h1_exc,all_channels,True,BL+TR,2.681305408477783,2.4782280921936035,2.740718364715576,2.468820095062256,2.740718364715576,2.740718364715576,0.26249027252197266
matched_bias,True,0.25,add_mean_abs,straight_BL_0_J050_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_005.png,straight,BL,BL,1,NA,0,50,5,h1_exc,all_channels,True,BL+TR,2.709704875946045,2.4804275035858154,2.714059829711914,2.5192058086395264,2.714059829711914,2.714059829711914,0.23363232612609863
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J050_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_000.png,straight,TR,BL,0,NA,0,50,0,h1_exc,all_channels,True,BL+TR,2.6143531799316406,2.5264298915863037,2.648226022720337,2.6132709980010986,2.648226022720337,2.5264298915863037,0.1217961311340332
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J050_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_001.png,straight,TR,BL,0,NA,0,50,1,h1_exc,all_channels,True,BL+TR,2.5635135173797607,2.5532734394073486,2.6295440196990967,2.656280994415283,2.6295440196990967,2.5532734394073486,0.07627058029174805
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J050_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_002.png,straight,TR,BL,0,NA,0,50,2,h1_exc,all_channels,True,BL+TR,2.6061301231384277,2.4957332611083984,2.73306941986084,2.5291762351989746,2.73306941986084,2.4957332611083984,0.2373361587524414
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J050_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_003.png,straight,TR,BL,0,NA,0,50,3,h1_exc,all_channels,True,BL+TR,2.724656343460083,2.464104413986206,2.7074763774871826,2.5038907527923584,2.7074763774871826,2.464104413986206,0.24337196350097656
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J050_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_004.png,straight,TR,BL,0,NA,0,50,4,h1_exc,all_channels,True,BL+TR,2.6395163536071777,2.510425090789795,2.7383878231048584,2.507155656814575,2.7383878231048584,2.510425090789795,0.22796273231506348
matched_bias,True,0.25,add_mean_abs,straight_TR_0_J050_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_005.png,straight,TR,BL,0,NA,0,50,5,h1_exc,all_channels,True,BL+TR,2.590534210205078,2.526824951171875,2.687842845916748,2.6103386878967285,2.687842845916748,2.526824951171875,0.16101789474487305
