condition,use_bias,bias_strength,bias_mode,filename,path,contour_type,true_contour_quadrant,predicted_quadrant,matches_true_quadrant,contrast,position,jitter,stimulus_id,analysis_layer,score_channel_mode,use_abs_activation,classification_quadrants,mean_activation_TL,mean_activation_TR,mean_activation_BL,mean_activation_BR,highest_compared_quadrant_activation,true_quadrant_activation,activation_difference_BL_minus_TR
baseline,False,0.0,none,straight_TR_0_J000_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J000_004.png,straight,TR,BL,0,NA,0,0,4,h1_exc,all_channels,True,BL+TR,2.2032876014709473,2.213461399078369,2.272934913635254,2.0912530422210693,2.272934913635254,2.213461399078369,0.059473514556884766
baseline,False,0.0,none,straight_TR_0_J000_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J000_005.png,straight,TR,BL,0,NA,0,0,5,h1_exc,all_channels,True,BL+TR,2.168736219406128,2.212379217147827,2.241492748260498,2.1845734119415283,2.241492748260498,2.212379217147827,0.0291135311126709
baseline,False,0.0,none,straight_BL_0_J010_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_000.png,straight,BL,BL,1,NA,0,10,0,h1_exc,all_channels,True,BL+TR,2.270812511444092,2.0371341705322266,2.4105124473571777,2.059246063232422,2.4105124473571777,2.4105124473571777,0.37337827682495117
baseline,False,0.0,none,straight_BL_0_J010_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_001.png,straight,BL,BL,1,NA,0,10,1,h1_exc,all_channels,True,BL+TR,2.257119655609131,2.0229411125183105,2.404942512512207,2.0902609825134277,2.404942512512207,2.404942512512207,0.3820013999938965
baseline,False,0.0,none,straight_BL_0_J010_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_002.png,straight,BL,BL,1,NA,0,10,2,h1_exc,all_channels,True,BL+TR,2.2512121200561523,1.9970835447311401,2.4049577713012695,2.1705641746520996,2.4049577713012695,2.4049577713012695,0.4078742265701294
baseline,False,0.0,none,straight_BL_0_J010_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_003.png,straight,BL,BL,1,NA,0,10,3,h1_exc,all_channels,True,BL+TR,2.248652458190918,2.005108594894409,2.3984127044677734,2.146557569503784,2.3984127044677734,2.3984127044677734,0.39330410957336426
baseline,False,0.0,none,straight_BL_0_J010_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_004.png,straight,BL,BL,1,NA,0,10,4,h1_exc,all_channels,True,BL+TR,2.254765510559082,2.086449146270752,2.3585779666900635,2.078981399536133,2.3585779666900635,2.3585779666900635,0.2721288204193115
baseline,False,0.0,none,straight_BL_0_J010_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J010_005.png,straight,BL,BL,1,NA,0,10,5,h1_exc,all_channels,True,BL+TR,2.265068292617798,2.0816831588745117,2.3487987518310547,2.112765312194824,2.3487987518310547,2.3487987518310547,0.26711559295654297
baseline,False,0.0,none,straight_TR_0_J010_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_000.png,straight,TR,BL,0,NA,0,10,0,h1_exc,all_channels,True,BL+TR,2.1852831840515137,2.200918197631836,2.2216796875,2.1872642040252686,2.2216796875,2.200918197631836,0.020761489868164062
baseline,False,0.0,none,straight_TR_0_J010_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_001.png,straight,TR,TR,1,NA,0,10,1,h1_exc,all_channels,True,BL+TR,2.144479990005493,2.2089858055114746,2.202160120010376,2.2346367835998535,2.2089858055114746,2.2089858055114746,-0.006825685501098633
baseline,False,0.0,none,straight_TR_0_J010_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_002.png,straight,TR,BL,0,NA,0,10,2,h1_exc,all_channels,True,BL+TR,2.1768500804901123,2.1910345554351807,2.283992052078247,2.119905710220337,2.283992052078247,2.1910345554351807,0.0929574966430664
baseline,False,0.0,none,straight_TR_0_J010_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_003.png,straight,TR,BL,0,NA,0,10,3,h1_exc,all_channels,True,BL+TR,2.288269281387329,2.1361546516418457,2.264254570007324,2.1034607887268066,2.264254570007324,2.1361546516418457,0.12809991836547852
baseline,False,0.0,none,straight_TR_0_J010_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_004.png,straight,TR,BL,0,NA,0,10,4,h1_exc,all_channels,True,BL+TR,2.227651596069336,2.154782772064209,2.301772356033325,2.1044423580169678,2.301772356033325,2.154782772064209,0.1469895839691162
baseline,False,0.0,none,straight_TR_0_J010_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J010_005.png,straight,TR,BL,0,NA,0,10,5,h1_exc,all_channels,True,BL+TR,2.173211097717285,2.198883295059204,2.2482409477233887,2.189091682434082,2.2482409477233887,2.198883295059204,0.04935765266418457
baseline,False,0.0,none,straight_BL_0_J020_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_000.png,straight,BL,BL,1,NA,0,20,0,h1_exc,all_channels,True,BL+TR,2.2757139205932617,2.0387749671936035,2.401726722717285,2.0611119270324707,2.401726722717285,2.401726722717285,0.36295175552368164
baseline,False,0.0,none,straight_BL_0_J020_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_001.png,straight,BL,BL,1,NA,0,20,1,h1_exc,all_channels,True,BL+TR,2.2649245262145996,2.0271787643432617,2.393418073654175,2.095137119293213,2.393418073654175,2.393418073654175,0.3662393093109131
baseline,False,0.0,none,straight_BL_0_J020_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_002.png,straight,BL,BL,1,NA,0,20,2,h1_exc,all_channels,True,BL+TR,2.248610258102417,1.9962067604064941,2.4064126014709473,2.1682963371276855,2.4064126014709473,2.4064126014709473,0.4102058410644531
baseline,False,0.0,none,straight_BL_0_J020_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_003.png,straight,BL,BL,1,NA,0,20,3,h1_exc,all_channels,True,BL+TR,2.2463765144348145,2.0045580863952637,2.40092134475708,2.1461801528930664,2.40092134475708,2.40092134475708,0.3963632583618164
baseline,False,0.0,none,straight_BL_0_J020_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_004.png,straight,BL,BL,1,NA,0,20,4,h1_exc,all_channels,True,BL+TR,2.2574985027313232,2.0873570442199707,2.35212779045105,2.079230546951294,2.35212779045105,2.35212779045105,0.2647707462310791
baseline,False,0.0,none,straight_BL_0_J020_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J020_005.png,straight,BL,BL,1,NA,0,20,5,h1_exc,all_channels,True,BL+TR,2.27459979057312,2.087501049041748,2.3266470432281494,2.119387149810791,2.3266470432281494,2.3266470432281494,0.23914599418640137
baseline,False,0.0,none,straight_TR_0_J020_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_000.png,straight,TR,BL,0,NA,0,20,0,h1_exc,all_channels,True,BL+TR,2.201957941055298,2.1559503078460693,2.2374348640441895,2.200606107711792,2.2374348640441895,2.1559503078460693,0.08148455619812012
baseline,False,0.0,none,straight_TR_0_J020_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_001.png,straight,TR,BL,0,NA,0,20,1,h1_exc,all_channels,True,BL+TR,2.1588120460510254,2.156435966491699,2.2205660343170166,2.2522780895233154,2.2205660343170166,2.156435966491699,0.06413006782531738
baseline,False,0.0,none,straight_TR_0_J020_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_002.png,straight,TR,BL,0,NA,0,20,2,h1_exc,all_channels,True,BL+TR,2.1706461906433105,2.2091052532196045,2.275799036026001,2.1142592430114746,2.275799036026001,2.2091052532196045,0.06669378280639648
baseline,False,0.0,none,straight_TR_0_J020_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_003.png,straight,TR,BL,0,NA,0,20,3,h1_exc,all_channels,True,BL+TR,2.2898106575012207,2.1311933994293213,2.2652034759521484,2.104422092437744,2.2652034759521484,2.1311933994293213,0.13401007652282715
baseline,False,0.0,none,straight_TR_0_J020_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_004.png,straight,TR,BL,0,NA,0,20,4,h1_exc,all_channels,True,BL+TR,2.224484920501709,2.1626436710357666,2.2992491722106934,2.103242874145508,2.2992491722106934,2.1626436710357666,0.13660550117492676
baseline,False,0.0,none,straight_TR_0_J020_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J020_005.png,straight,TR,BL,0,NA,0,20,5,h1_exc,all_channels,True,BL+TR,2.1813411712646484,2.1760528087615967,2.258882999420166,2.1959421634674072,2.258882999420166,2.1760528087615967,0.08283019065856934
baseline,False,0.0,none,straight_BL_0_J030_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_000.png,straight,BL,BL,1,NA,0,30,0,h1_exc,all_channels,True,BL+TR,2.2823984622955322,2.0405585765838623,2.3910136222839355,2.0627756118774414,2.3910136222839355,2.3910136222839355,0.35045504570007324
baseline,False,0.0,none,straight_BL_0_J030_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_001.png,straight,BL,BL,1,NA,0,30,1,h1_exc,all_channels,True,BL+TR,2.280931234359741,2.0329039096832275,2.360098361968994,2.1035211086273193,2.360098361968994,2.360098361968994,0.3271944522857666
baseline,False,0.0,none,straight_BL_0_J030_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_002.png,straight,BL,BL,1,NA,0,30,2,h1_exc,all_channels,True,BL+TR,2.251737117767334,1.9974138736724854,2.404827117919922,2.172300100326538,2.404827117919922,2.404827117919922,0.4074132442474365
baseline,False,0.0,none,straight_BL_0_J030_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_003.png,straight,BL,BL,1,NA,0,30,3,h1_exc,all_channels,True,BL+TR,2.2512905597686768,2.0058555603027344,2.391645908355713,2.1489100456237793,2.391645908355713,2.391645908355713,0.3857903480529785
baseline,False,0.0,none,straight_BL_0_J030_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_004.png,straight,BL,BL,1,NA,0,30,4,h1_exc,all_channels,True,BL+TR,2.2638416290283203,2.0929248332977295,2.3387551307678223,2.0825579166412354,2.3387551307678223,2.3387551307678223,0.24583029747009277
baseline,False,0.0,none,straight_BL_0_J030_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J030_005.png,straight,BL,BL,1,NA,0,30,5,h1_exc,all_channels,True,BL+TR,2.2781054973602295,2.0896098613739014,2.3179779052734375,2.1232244968414307,2.3179779052734375,2.3179779052734375,0.22836804389953613
baseline,False,0.0,none,straight_TR_0_J030_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_000.png,straight,TR,BL,0,NA,0,30,0,h1_exc,all_channels,True,BL+TR,2.2082924842834473,2.1302237510681152,2.2445850372314453,2.209003210067749,2.2445850372314453,2.1302237510681152,0.11436128616333008
baseline,False,0.0,none,straight_TR_0_J030_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_001.png,straight,TR,BL,0,NA,0,30,1,h1_exc,all_channels,True,BL+TR,2.1654539108276367,2.1277496814727783,2.228783130645752,2.260406017303467,2.228783130645752,2.1277496814727783,0.10103344917297363
baseline,False,0.0,none,straight_TR_0_J030_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_002.png,straight,TR,BL,0,NA,0,30,2,h1_exc,all_channels,True,BL+TR,2.1819517612457275,2.1738061904907227,2.2917983531951904,2.12294864654541,2.2917983531951904,2.1738061904907227,0.11799216270446777
baseline,False,0.0,none,straight_TR_0_J030_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_003.png,straight,TR,BL,0,NA,0,30,3,h1_exc,all_channels,True,BL+TR,2.300898790359497,2.1056067943573,2.2760016918182373,2.1090087890625,2.2760016918182373,2.1056067943573,0.1703948974609375
baseline,False,0.0,none,straight_TR_0_J030_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_004.png,straight,TR,BL,0,NA,0,30,4,h1_exc,all_channels,True,BL+TR,2.2305831909179688,2.1466526985168457,2.3064498901367188,2.106689929962158,2.3064498901367188,2.1466526985168457,0.15979719161987305
baseline,False,0.0,none,straight_TR_0_J030_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J030_005.png,straight,TR,BL,0,NA,0,30,5,h1_exc,all_channels,True,BL+TR,2.183100700378418,2.1713521480560303,2.2623674869537354,2.196890115737915,2.2623674869537354,2.1713521480560303,0.09101533889770508
baseline,False,0.0,none,straight_BL_0_J040_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_000.png,straight,BL,BL,1,NA,0,40,0,h1_exc,all_channels,True,BL+TR,2.276749849319458,2.0386905670166016,2.3990278244018555,2.061717987060547,2.3990278244018555,2.3990278244018555,0.3603372573852539
baseline,False,0.0,none,straight_BL_0_J040_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_001.png,straight,BL,BL,1,NA,0,40,1,h1_exc,all_channels,True,BL+TR,2.2849810123443604,2.0370380878448486,2.35356068611145,2.106381893157959,2.35356068611145,2.35356068611145,0.31652259826660156
baseline,False,0.0,none,straight_BL_0_J040_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_002.png,straight,BL,BL,1,NA,0,40,2,h1_exc,all_channels,True,BL+TR,2.257335662841797,1.9998061656951904,2.3876352310180664,2.1772701740264893,2.3876352310180664,2.3876352310180664,0.387829065322876
baseline,False,0.0,none,straight_BL_0_J040_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_003.png,straight,BL,BL,1,NA,0,40,3,h1_exc,all_channels,True,BL+TR,2.26351261138916,2.009903907775879,2.3591148853302,2.15663480758667,2.3591148853302,2.3591148853302,0.3492109775543213
baseline,False,0.0,none,straight_BL_0_J040_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_004.png,straight,BL,BL,1,NA,0,40,4,h1_exc,all_channels,True,BL+TR,2.2783572673797607,2.1009857654571533,2.301726818084717,2.0873825550079346,2.301726818084717,2.301726818084717,0.20074105262756348
baseline,False,0.0,none,straight_BL_0_J040_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J040_005.png,straight,BL,BL,1,NA,0,40,5,h1_exc,all_channels,True,BL+TR,2.2790894508361816,2.0898642539978027,2.3147640228271484,2.123025894165039,2.3147640228271484,2.3147640228271484,0.2248997688293457
baseline,False,0.0,none,straight_TR_0_J040_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_000.png,straight,TR,BL,0,NA,0,40,0,h1_exc,all_channels,True,BL+TR,2.205406904220581,2.1383655071258545,2.2430684566497803,2.2070722579956055,2.2430684566497803,2.1383655071258545,0.10470294952392578
baseline,False,0.0,none,straight_TR_0_J040_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_001.png,straight,TR,BL,0,NA,0,40,1,h1_exc,all_channels,True,BL+TR,2.1640172004699707,2.133932590484619,2.228424549102783,2.257809638977051,2.228424549102783,2.133932590484619,0.09449195861816406
baseline,False,0.0,none,straight_TR_0_J040_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_002.png,straight,TR,BL,0,NA,0,40,2,h1_exc,all_channels,True,BL+TR,2.1863293647766113,2.162764549255371,2.296231269836426,2.125838041305542,2.296231269836426,2.162764549255371,0.1334667205810547
baseline,False,0.0,none,straight_TR_0_J040_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_003.png,straight,TR,BL,0,NA,0,40,3,h1_exc,all_channels,True,BL+TR,2.3048343658447266,2.08674693107605,2.281919479370117,2.1114139556884766,2.281919479370117,2.08674693107605,0.19517254829406738
baseline,False,0.0,none,straight_TR_0_J040_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_004.png,straight,TR,BL,0,NA,0,40,4,h1_exc,all_channels,True,BL+TR,2.246828556060791,2.085512399673462,2.3298048973083496,2.1192941665649414,2.3298048973083496,2.085512399673462,0.2442924976348877
baseline,False,0.0,none,straight_TR_0_J040_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J040_005.png,straight,TR,BL,0,NA,0,40,5,h1_exc,all_channels,True,BL+TR,2.1825146675109863,2.172455310821533,2.261105537414551,2.196983814239502,2.261105537414551,2.172455310821533,0.08865022659301758
baseline,False,0.0,none,straight_BL_0_J050_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_000.png,straight,BL,BL,1,NA,0,50,0,h1_exc,all_channels,True,BL+TR,2.286616802215576,2.041919231414795,2.380953788757324,2.0648105144500732,2.380953788757324,2.380953788757324,0.3390345573425293
baseline,False,0.0,none,straight_BL_0_J050_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_001.png,straight,BL,BL,1,NA,0,50,1,h1_exc,all_channels,True,BL+TR,2.277148723602295,2.033169746398926,2.370130777359009,2.1001830101013184,2.370130777359009,2.370130777359009,0.336961030960083
baseline,False,0.0,none,straight_BL_0_J050_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_002.png,straight,BL,BL,1,NA,0,50,2,h1_exc,all_channels,True,BL+TR,2.27237868309021,2.004084587097168,2.3498926162719727,2.188507318496704,2.3498926162719727,2.3498926162719727,0.3458080291748047
baseline,False,0.0,none,straight_BL_0_J050_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_003.png,straight,BL,BL,1,NA,0,50,3,h1_exc,all_channels,True,BL+TR,2.255444049835205,2.0073277950286865,2.377837896347046,2.1552677154541016,2.377837896347046,2.377837896347046,0.3705101013183594
baseline,False,0.0,none,straight_BL_0_J050_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_004.png,straight,BL,BL,1,NA,0,50,4,h1_exc,all_channels,True,BL+TR,2.264937400817871,2.091951847076416,2.334313154220581,2.0814144611358643,2.334313154220581,2.334313154220581,0.24236130714416504
baseline,False,0.0,none,straight_BL_0_J050_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_BL_0_J050_005.png,straight,BL,BL,1,NA,0,50,5,h1_exc,all_channels,True,BL+TR,2.2888567447662354,2.092080593109131,2.300624370574951,2.12746000289917,2.300624370574951,2.300624370574951,0.2085437774658203
baseline,False,0.0,none,straight_TR_0_J050_000.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_000.png,straight,TR,BL,0,NA,0,50,0,h1_exc,all_channels,True,BL+TR,2.2070794105529785,2.1351208686828613,2.2430672645568848,2.20863676071167,2.2430672645568848,2.1351208686828613,0.10794639587402344
baseline,False,0.0,none,straight_TR_0_J050_001.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_001.png,straight,TR,BL,0,NA,0,50,1,h1_exc,all_channels,True,BL+TR,2.157193422317505,2.1580307483673096,2.2204580307006836,2.2525389194488525,2.2204580307006836,2.1580307483673096,0.06242728233337402
baseline,False,0.0,none,straight_TR_0_J050_002.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_002.png,straight,TR,BL,0,NA,0,50,2,h1_exc,all_channels,True,BL+TR,2.1998188495635986,2.1103436946868896,2.316201686859131,2.136211395263672,2.316201686859131,2.1103436946868896,0.2058579921722412
baseline,False,0.0,none,straight_TR_0_J050_003.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_003.png,straight,TR,BL,0,NA,0,50,3,h1_exc,all_channels,True,BL+TR,2.3117737770080566,2.074465274810791,2.2869930267333984,2.113619804382324,2.2869930267333984,2.074465274810791,0.21252775192260742
baseline,False,0.0,none,straight_TR_0_J050_004.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_004.png,straight,TR,BL,0,NA,0,50,4,h1_exc,all_channels,True,BL+TR,2.236748456954956,2.1192615032196045,2.3182902336120605,2.1112148761749268,2.3182902336120605,2.1192615032196045,0.19902873039245605
baseline,False,0.0,none,straight_TR_0_J050_005.png,/home/yentl/pytorch_gammanet/Images_jitter_final_2/straight_TR_0_J050_005.png,straight,TR,BL,0,NA,0,50,5,h1_exc,all_channels,True,BL+TR,2.1944518089294434,2.1277620792388916,2.274556875228882,2.2091593742370605,2.274556875228882,2.1277620792388916,0.14679479598999023
